baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids,cellids,targettaxid
344074630,Active,1174680,312368642,118720519,10014,25462271,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.4645,ChEMBL,Inhibition of HDAC in human HeLa cell extract using Boc-Lys (acetyl)-AMC as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by fluorescence assay,N-[(2S)-1-[3-[(E)-3-(Hydroxyamino)-3-oxoprop-1-enyl]phenoxy]-3-(1H-indol-3-yl)propan-2-yl]-3-phenylpropanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344074662,Active,1174680,312368644,118720521,10014,25462271,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.6924,ChEMBL,Inhibition of HDAC in human HeLa cell extract using Boc-Lys (acetyl)-AMC as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by fluorescence assay,4-Bromo-N-[(2S)-1-[3-[(E)-3-(hydroxyamino)-3-oxoprop-1-enyl]phenoxy]-3-(1H-indol-3-yl)propan-2-yl]benzamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344074673,Active,1174680,312368651,118720528,10014,25462271,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.0674,ChEMBL,Inhibition of HDAC in human HeLa cell extract using Boc-Lys (acetyl)-AMC as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by fluorescence assay,N-[(2S)-1-[3-[(E)-3-(Hydroxyamino)-3-oxoprop-1-enyl]phenoxy]-3-(1H-indol-3-yl)propan-2-yl]-3-methoxybenzamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344074702,Active,1174680,312368638,73774762,10014,25462271,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.9174,ChEMBL,Inhibition of HDAC in human HeLa cell extract using Boc-Lys (acetyl)-AMC as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by fluorescence assay,Tert-butyl N-[(2S)-1-[3-[(E)-3-(hydroxyamino)-3-oxoprop-1-enyl]phenoxy]-3-(1H-indol-3-yl)propan-2-yl]carbamate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344074713,Active,1174680,312368639,118720516,10014,25462271,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.8864,ChEMBL,Inhibition of HDAC in human HeLa cell extract using Boc-Lys (acetyl)-AMC as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by fluorescence assay,Tert-butyl N-[2-[[(2S)-1-[3-[(E)-3-(hydroxyamino)-3-oxoprop-1-enyl]phenoxy]-3-(1H-indol-3-yl)propan-2-yl]amino]-2-oxoethyl]carbamate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344074724,Active,1174680,312368640,118720517,10014,25462271,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.8615,ChEMBL,Inhibition of HDAC in human HeLa cell extract using Boc-Lys (acetyl)-AMC as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by fluorescence assay,Tert-butyl N-[1-[[(2S)-1-[3-[(E)-3-(hydroxyamino)-3-oxoprop-1-enyl]phenoxy]-3-(1H-indol-3-yl)propan-2-yl]amino]-1-oxopropan-2-yl]carbamate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344074735,Active,1174680,242620470,73774763,10014,25462271,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.4214,ChEMBL,Inhibition of HDAC in human HeLa cell extract using Boc-Lys (acetyl)-AMC as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by fluorescence assay,N-[(2S)-1-[3-[(E)-3-(Hydroxyamino)-3-oxoprop-1-enyl]phenoxy]-3-(1H-indol-3-yl)propan-2-yl]benzamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344074746,Active,1174680,242620472,73774764,10014,25462271,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.3698,ChEMBL,Inhibition of HDAC in human HeLa cell extract using Boc-Lys (acetyl)-AMC as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by fluorescence assay,4-Chloro-N-[(2S)-1-[3-[(E)-3-(hydroxyamino)-3-oxoprop-1-enyl]phenoxy]-3-(1H-indol-3-yl)propan-2-yl]benzamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344074757,Active,1174680,312368646,118720523,10014,25462271,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.2187,ChEMBL,Inhibition of HDAC in human HeLa cell extract using Boc-Lys (acetyl)-AMC as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by fluorescence assay,N-[(2S)-1-[3-[(E)-3-(Hydroxyamino)-3-oxoprop-1-enyl]phenoxy]-3-(1H-indol-3-yl)propan-2-yl]-4-methylbenzamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344081960,Active,1173704,103719492,46226795,10014,25455492,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,40,ChEMBL,Inhibition of HDAC in human HeLa cell extract after 15 mins by fluorescence assay,"(Z)-2-[3,4-Bis(methoxymethoxy)benzylidene]-4,6-bis(methoxymethoxy)benzofuran-3(2H)-one",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344081982,Active,1173704,194168768,5793932,10014,25455492,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,8.2,ChEMBL,Inhibition of HDAC in human HeLa cell extract after 15 mins by fluorescence assay,"(2Z)-2-[(3,4-Dihydroxyphenyl)methylidene]-1-benzofuran-3-one",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344081993,Active,1173704,103476372,1798422,10014,25455492,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,12.6,ChEMBL,Inhibition of HDAC in human HeLa cell extract after 15 mins by fluorescence assay,2-(4-Hydroxybenzylidene)-1-benzofuran-3(2H)-one,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344082004,Active,1173704,312368991,118720703,10014,25455492,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,18.6,ChEMBL,Inhibition of HDAC in human HeLa cell extract after 15 mins by fluorescence assay,"(2Z)-2-[(2,3-Dihydroxyphenyl)methylidene]-1-benzofuran-3-one",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344082015,Active,1173704,103174338,444732,10014,25455492,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.0075,ChEMBL,Inhibition of HDAC in human HeLa cell extract after 15 mins by fluorescence assay,Trichostatin A,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344082026,Active,1173704,103719493,5281220,10014,25455492,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,18.5,ChEMBL,Inhibition of HDAC in human HeLa cell extract after 15 mins by fluorescence assay,Aureusidin,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344107485,Active,1164795,312367648,71538210,10014,25233084,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.2,ChEMBL,Inhibition of HDAC-mediated tubulin deacetylation in human NCI-H460 cells after 3 hrs by Western blot analysis,S-((S)-7-Oxo-6-((R)-5-oxopyrrolidine-2-carboxamido)-7-(phenylamino)heptyl) ethanethioate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,431,
344107524,Active,1164795,312370699,89471379,10014,25233084,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.05,ChEMBL,Inhibition of HDAC-mediated tubulin deacetylation in human NCI-H460 cells after 3 hrs by Western blot analysis,S-[(6S)-7-Anilino-7-oxo-6-[[(2S)-4-oxoazetidine-2-carbonyl]amino]heptyl] ethanethioate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,431,
344107535,Active,1164795,312370691,71506894,10014,25233084,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.1,ChEMBL,Inhibition of HDAC-mediated tubulin deacetylation in human NCI-H460 cells after 3 hrs by Western blot analysis,Thioacetic acid S-[(S)-6-[[(S)-6-oxopiperidine-2-ylcarbonyl]amino]-6-(phenylcarbamoyl)hexyl] ester,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,431,
344107574,Active,1164796,312367648,71538210,10014,25233084,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.005,ChEMBL,Inhibition of HDAC-mediated histone H4 deacetylation in human NCI-H460 cells after 3 hrs by Western blot analysis,S-((S)-7-Oxo-6-((R)-5-oxopyrrolidine-2-carboxamido)-7-(phenylamino)heptyl) ethanethioate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,431,
344107585,Active,1164796,312370699,89471379,10014,25233084,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.031,ChEMBL,Inhibition of HDAC-mediated histone H4 deacetylation in human NCI-H460 cells after 3 hrs by Western blot analysis,S-[(6S)-7-Anilino-7-oxo-6-[[(2S)-4-oxoazetidine-2-carbonyl]amino]heptyl] ethanethioate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,431,
344107625,Active,1164796,312370691,71506894,10014,25233084,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.1,ChEMBL,Inhibition of HDAC-mediated histone H4 deacetylation in human NCI-H460 cells after 3 hrs by Western blot analysis,Thioacetic acid S-[(S)-6-[[(S)-6-oxopiperidine-2-ylcarbonyl]amino]-6-(phenylcarbamoyl)hexyl] ester,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,431,
344118479,Active,1162216,312356676,118712967,10014,25176189,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,30,ChEMBL,Inhibition of HDAC (unknown origin),"N-[(3R,4R,4Ar,6aR,6bS,8aR,11R,12S,12aR,14aR,14bR)-3-hydroxy-4,6a,6b,8a,11,12,14b-heptamethyl-2,3,4a,5,6,7,8,9,10,11,12,12a,14,14a-tetradecahydro-1H-picen-4-yl]-N'-hydroxyoctanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
344118552,Active,1162216,312356679,118712969,10014,25176189,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,42,ChEMBL,Inhibition of HDAC (unknown origin),"N-[(3R,4R,4Ar,6aR,6bS,8aR,11R,12S,12aR,14aR,14bS)-3-hydroxy-4,6a,6b,8a,11,12,14b-heptamethyl-14-oxo-1,2,3,4a,5,6,7,8,9,10,11,12,12a,14a-tetradecahydropicen-4-yl]-N'-hydroxyhexanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
344118574,Active,1162216,312356681,118712971,10014,25176189,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,48,ChEMBL,Inhibition of HDAC (unknown origin),"N-[(3R,4R,4Ar,6aR,6bS,8aR,11R,12S,12aR,14aR,14bS)-3-hydroxy-4,6a,6b,8a,11,12,14b-heptamethyl-14-oxo-1,2,3,4a,5,6,7,8,9,10,11,12,12a,14a-tetradecahydropicen-4-yl]-N'-hydroxynonanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
344118617,Active,1162216,312356678,91884577,10014,25176189,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,6,ChEMBL,Inhibition of HDAC (unknown origin),"N-[(3R,4R,4Ar,6aR,6bS,8aR,11R,12S,12aR,14aR,14bS)-3-hydroxy-4,6a,6b,8a,11,12,14b-heptamethyl-14-oxo-1,2,3,4a,5,6,7,8,9,10,11,12,12a,14a-tetradecahydropicen-4-yl]-N'-hydroxypentanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
344118628,Active,1162216,312356674,118712965,10014,25176189,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,34,ChEMBL,Inhibition of HDAC (unknown origin),"N-[(3R,4R,4Ar,6aR,6bS,8aR,11R,12S,12aR,14aR,14bR)-3-hydroxy-4,6a,6b,8a,11,12,14b-heptamethyl-2,3,4a,5,6,7,8,9,10,11,12,12a,14,14a-tetradecahydro-1H-picen-4-yl]-N'-hydroxypentanediamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
344122789,Active,1160590,103648350,17754557,10014,,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.045,ChEMBL,Inhibition of HDAC isolated from human HeLa cell nuclear extracts using Fluor de Lys as substrate after 30 mins by fluorescence assay,S-(2-(6-(4-(3-(Dimethylamino)propoxy)phenylsulfonamido)pyridin-3-yl)-2-oxoethyl) ethanethioate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344122849,Active,1160590,312364284,12291400,10014,,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.135,ChEMBL,Inhibition of HDAC isolated from human HeLa cell nuclear extracts using Fluor de Lys as substrate after 30 mins by fluorescence assay,1-(4-Bromophenyl)-2-[[2-(4-bromophenyl)-2-oxoethyl]disulfanyl]ethanone,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344122863,Active,1160591,103648350,17754557,10014,,Confirmatory,20200625,0,0,Q9UQL6,EC50,=,0.025,ChEMBL,Inhibition of HDAC in human HeLa cells assessed as histone H3 hyperacetylation after 7 hrs,S-(2-(6-(4-(3-(Dimethylamino)propoxy)phenylsulfonamido)pyridin-3-yl)-2-oxoethyl) ethanethioate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344122900,Active,1160592,103648350,17754557,10014,,Confirmatory,20200625,0,0,Q9UQL6,EC50,=,0.325,ChEMBL,Inhibition of HDAC in human HeLa cells assessed as alpha-tubulin acetylation after 7 hrs,S-(2-(6-(4-(3-(Dimethylamino)propoxy)phenylsulfonamido)pyridin-3-yl)-2-oxoethyl) ethanethioate,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344132973,Active,1205625,312394571,49846995,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.38,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[(3-Bromophenyl)methyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344132996,Active,1205625,312394573,49846991,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.23,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[(2-Ethylphenyl)methyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133019,Active,1205625,312394580,49846419,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.42,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-N-Hydroxy-3-[2-oxo-1-(pyridin-4-ylmethyl)pyridin-3-yl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133030,Active,1205625,312394582,49846125,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.16,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[2-(3-Bromophenyl)ethyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133053,Active,1205625,312394587,49846275,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.32,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[2-(2-Ethoxyphenyl)ethyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133076,Active,1205625,312394589,49846277,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.07,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[2-(4-Ethoxyphenyl)ethyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133099,Active,1205625,312394586,49847227,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.07,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-N-Hydroxy-3-[1-[2-(3-methoxyphenyl)ethyl]-2-oxopyridin-3-yl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133110,Active,1205625,312394600,89001938,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.57,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-N-Hydroxy-3-[2-oxo-1-(3-pyridin-3-ylpropyl)pyridin-3-yl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133133,Active,1205625,312394597,49847146,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.03,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-N-Hydroxy-3-[1-[3-(3-methoxyphenyl)propyl]-2-oxopyridin-3-yl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133156,Active,1205625,312394599,89001875,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.05,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[3-(2-Ethoxyphenyl)propyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133179,Active,1205625,312394570,49846920,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.19,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[(2-Bromophenyl)methyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133190,Active,1205625,312394583,89001816,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.36,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[2-(4-Bromophenyl)ethyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133213,Active,1205625,312394584,49846349,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.07,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[2-(4-Ethylphenyl)ethyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133236,Active,1205625,312394585,49846205,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.11,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[2-(4-Tert-butylphenyl)ethyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133259,Active,1205625,312394572,49846623,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.1,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[(4-Bromophenyl)methyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133270,Active,1205625,312394574,49846990,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.1,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[(4-Ethylphenyl)methyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133293,Active,1205625,312394579,89001876,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.3,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-N-Hydroxy-3-[2-oxo-1-(pyridin-3-ylmethyl)pyridin-3-yl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133316,Active,1205625,312394581,49846418,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.03,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,"(E)-N-Hydroxy-3-(2-oxo-1-(quinoline-2-ylmethyl)-1,2-dihydropyridine-3-yl)acrylamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133327,Active,1205625,312394588,49846207,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.12,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[2-(3-Ethoxyphenyl)ethyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133350,Active,1205625,312394590,118737949,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,3.94,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-N-Hydroxy-3-[2-oxo-1-(2-pyridin-2-ylethyl)pyridin-3-yl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133373,Active,1205625,312394577,49847221,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.38,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-N-Hydroxy-3-[1-[(4-methoxyphenyl)methyl]-2-oxopyridin-3-yl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133396,Active,1205625,312394578,118737948,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.46,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-N-Hydroxy-3-[2-oxo-1-(pyridin-2-ylmethyl)pyridin-3-yl]prop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
344133407,Active,1205625,312394592,49847075,10014,25811792,Confirmatory,20200625,0,0,Q9UQL6,IC50,=,0.48,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extract using Fluor de Lys as substrate incubated with compound for 30 mins by microtiter-plate reading flourimeter analysis,(E)-3-[1-[3-(2-Bromophenyl)propyl]-2-oxopyridin-3-yl]-N-hydroxyprop-2-enamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
